"",,,,,,,,,,,
1811,Kaldyum,Kalii chloridum,"kapsułki o przedłużonym
uwalnianiu, twarde",600 mg,"50 kaps.
100 kaps.","Rp
Rp","5909997214573
5909997214580",Forfarm Sp. z o.o.,603/12,Egis Gyogyszergyar Zrt.,Węgry
1812,Kaldyum,Kalii chloridum,"kapsułki o przedłużonym
uwalnianiu, twarde",600 mg,"50 kaps.
100 kaps.","Rp
Rp","5909997228143
5909997228150","PharmaVitae Sp. z o.o. sp.
k.",502/13,Egis Gyogyszergyar Zrt.,Węgry
1813,Kaldyum,Kalii chloridum,"kapsułki o przedłużonym
uwalnianiu, twarde",600 mg,"50 kaps.
100 kaps.","Rp
Rp","5909991213435
5909991213442",Forfarm Sp. z o.o.,113/15,Egis Pharmaceuticals PLC,Słowacja
1814,Kaldyum,Kalii chloridum,"kapsułki o przedłużonym
uwalnianiu, twarde",600 mg,"50 kaps.
100 kaps.","Rp
Rp","5909991216986
5909991216993",InPharm Sp. z o.o.,183/15,Egis Pharmaceuticals PLC,Słowacja
1815,Kalms,"Lupuli strobilus +
Valerianae radicis
extractum siccum +
Gentianae radicis
extractum siccum",tabletka drażowana,"45 mg + 33,75 mg
+ 22,5 mg","42 tabl.
100 tabl.
105 tabl.","OTC
OTC
OTC","5909997212548
5909997212555
5909997212562",Tramco Sp. z o.o.,453/12,"G.R. Lane Health Products
Limited","Wielka
Brytania"
1816,Kamiren,Doxazosinum,tabletki,2 mg,30 tabl.,Rp,5909997215082,Delfarma Sp. z o.o.,680/12,"KRKA d.d., Novo mesto",Bułgaria
1817,Kamiren,Doxazosinum,tabletki,2 mg,30 tabl.,Rp,5909997209289,Delfarma Sp. z o.o.,215/12,"KRKA d.d., Novo mesto",Rumunia
1818,Kamiren,Doxazosinum,tabletki,2 mg,30 tabl.,Rp,5909997212005,InPharm Sp. z o.o.,449/12,"KRKA d.d., Novo mesto",Rumunia
1819,Kamiren,Doxazosinum,tabletki,2 mg,30 tabl.,Rp,5909997214771,InPharm Sp. z o.o.,639/12,"KRKA d.d., Novo mesto",Bułgaria
1820,Kamiren,Doxazosinum,tabletki,4 mg,30 tabl.,Rp,5909997209296,Delfarma Sp. z o.o.,216/12,"KRKA d.d., Novo mesto",Rumunia
1821,Katadolon,Flupirtini maleas,kapsułki twarde,100 mg,"10 kaps.
30 kaps.
50 kaps.","Rp
Rp
Rp","5909991288419
5909991288426
5909991288433",InPharm Sp. z o.o.,375/16,"Teva Pharmaceuticals
Slovakia s.r.o.",Słowacja
1822,Ketilept,Quetiapinum,tabletki powlekane,200 mg,60 tabl.,Rp,5909991304515,Delfarma Sp. z o.o.,459/16,Egis Pharmaceuticals PLC,Rumunia
1823,Ketonal,Ketoprofenum,żel,"25 mg/g (2,5 %)","1 tuba 60 g
1 dozownik 120 g
1 tuba 120 g","Rp
Rp
Rp","5909991198244
5909991198237
5909991198220",Forfarm Sp. z o.o.,349/14,Sandoz,Francja
1824,Ketonal,Ketoprofenum,żel,"25 mg/g (2,5%)","1 tuba 60 g
1 tuba 120 g
1 dozownik 120 g","Rp
Rp
Rp","5909997217949
5909997217956
5909991232498",Delfarma Sp. z o.o.,817/12,Sandoz,Francja
1825,Ketonal,Ketoprofenum,żel,"25 mg/g (2,5%)","1 tuba 60 g
1 dozownik 120 g","Rp
Rp","5909997230344
5909997230351",InPharm Sp. z o.o.,43/14,Sandoz,Francja
"",,,,,,,,,,,
1826,Ketonal,Ketoprofenum,żel,"25 mg/g (2,5%)","1 tuba 60 g
1 dozownik 120 g","Rp
Rp","5902023772573
5902023772580",Pretium Farm Sp. z o.o.,359/14,Sandoz,Francja
1827,Ketonal,Ketoprofenum,żel,"25 mg/g (2,5%)","1 tuba 60 g
1 tuba 120 g
1 tuba 120 g","Rp
Rp
Rp","5909991221041
5909991221058
5909991221065","PharmaVitae Sp. z o.o. sp.
k.",234/15,Sandoz,Francja
1828,Ketonal,Ketoprofenum,żel,"25 mg/g (2,5%)",1 tuba 60 g,Rp,5909991223564,"Laboratorium Galenowe
Olsztyn Sp. z o.o.",256/15,Sandoz,Francja
1829,Ketonal DUO,Ketoprofenum,"kapsułki o przedłużonym
uwalnianiu, twarde",150 mg,30 kaps.,Rp,5909991275150,InPharm Sp. z o.o.,251/16,S.C. Sandoz S.R.L.,Rumunia
1830,"Ketoprofenum
Fastum",Ketoprofenum,żel,25 mg/g,"1 tuba 50 g
1 tuba 60 g
1 tuba 70 g
1 dozownik 60 g
1 dozownik 70 g
1 dozownik 120 g","Rp
Rp
Rp
Rp
Rp
Rp","5909997216539
5909997216546
5909997216560
5909997216553
5909997216577
5909997216584",Delfarma Sp. z o.o.,746/12,Menarini France,Francja
1831,"Ketoprofenum
Fastum",Ketoprofenum,żel,25 mg/g,"1 tuba 120 g
1 tuba 70 g
1 tuba 60 g
1 tuba 70 g
1 tuba 60 g
1 tuba 50 g","Rp
Rp
Rp
Rp
Rp
Rp","5909991203627
5909991203610
5909991203603
5909991203597
5909991203580
5909991203573",Forfarm Sp. z o.o.,407/14,Menarini France,Francja
1832,"Ketoprofenum
Fastum",Ketoprofenum,żel,25 mg/g,"1 tuba 60 g
1 dozownik 120 g","Rp
Rp","5909991256951
5909991256944","Laboratorium Galenowe
Olsztyn Sp. z o.o.",5/16,Menarini France,Francja
1833,"Ketoprofenum
Fastum",Ketoprofenum,żel,"25 mg/g (2,5%)","1 tuba 60 g
1 dozownik 120 g","Rp
Rp","5909991268800
5909991268817",Aga Kommerz spol. s r.o.,175/16,Menarini France,Francja
1834,Ketospray forte,Ketoprofenum,"aerozol na skórę,
roztwór",100 mg/g,1 butelka 25 g,Rp,5909991228767,Delfarma Sp. z o.o.,410/15,"Cyathus Exquirere
PharmaforschungsGmbH",Rumunia
1835,Ketospray forte,Ketoprofenum,"aerozol na skórę,
roztwór",100 mg/g,1 butelka 25 g,Rp,5909991248499,InPharm Sp. z o.o.,759/15,"Cyathus Exquirere
PharmaforschungsGmbH",Rumunia
1836,Klabax,Clarithromycinum,tabletki powlekane,500 mg,14 tabl.,Rp,5909991257316,Delfarma Sp. z o.o.,19/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
1837,Klabax,Clarithromycinum,tabletki powlekane,500 mg,14 tabl.,Rp,5909991260255,InPharm Sp. z o.o.,66/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
1838,Klacid,Clarithromycinum,tabletki powlekane,500 mg,14 tabl.,Rp,5909997206608,Hand-Prod Sp. z o.o.,73/12,Abbott Laboratories Ltd.,Czechy
"",,,,,,,,,,,
1839,Klacid Uno,Clarithromycinum,"tabletki o
zmodyfikowanym
uwalnianiu",500 mg,7 tabl.,Rp,5909997206981,Hand-Prod Sp. z o.o.,98/12,Abbott Laboratories Ltd.,Czechy
1840,Klacid Uno,Clarithromycinum,"tabletki o
zmodyfikowanym
uwalnianiu",500 mg,"7 tabl.
10 tabl.
14 tabl.
14 tabl.
20 tabl.","Rp
Rp
Rp
Rp
Rp","5909997221724
5909997221748
5909997221731
5909997221755
5909997221762",Delfarma Sp. z o.o.,77/13,"Abbott Laboratories, s.r.o.",Czechy
1841,Klacid Uno,Clarithromycinum,"tabletki o
zmodyfikowanym
uwalnianiu",500 mg,7 tabl.,Rp,5909991203344,InPharm Sp. z o.o.,402/14,"Abbott Laboratories, s.r.o.",Czechy
1842,Klacid Uno,Clarithromycinum,"tabletki o
zmodyfikowanym
uwalnianiu",500 mg,"7 tabl.
14 tabl.","Rp
Rp","5902023773082
5902023773099",Pretium Farm Sp. z o.o.,28/15,"Abbott Laboratories, s.r.o.",Czechy
1843,Klacid Uno,Clarithromycinum,"tabletki o
zmodyfikowanym
uwalnianiu",500 mg,"7 tabl.
14 tabl.","Rp
Rp","5909991275129
5909991275136",Delfarma Sp. z o.o.,246/16,BGP Products Ges.m.b.H.,Austria
1844,Kontracept,"Ethinylestradiolum +
Gestodenum",tabletki drażowane,"0,02 mg + 0,075
mg","21 tabl.
63 tabl.
126 tabl.","Rp
Rp
Rp","5909997217727
5909997217734
5909997217741",Delfarma Sp. z o.o.,819/12,Stragen Nordic A/S,Dania
1845,Kontracept,"Ethinylestradiolum +
Gestodenum",tabletki drażowane,"0,02 mg + 0,075
mg","21 tabl.
63 tabl.
126 tabl.","Rp
Rp
Rp","5909991242572
5909991242589
5909991242596",InPharm Sp. z o.o.,695/15,Stragen Nordic A/S,Dania
1846,Kostya,"Gestodenum +
Ethinylestradiolum",tabletki drażowane,"0,075 mg + 0,02
mg","21 tabl.
63 tabl.
126 tabl.","Rp
Rp
Rp","5909997226248
5909997226255
5909997226262",Delfarma Sp. z o.o.,371/13,Gedeon Richter Plc.,Belgia
1847,Kostya,"Gestodenum +
Ethinylestradiolum",tabletki drażowane,"0,075 mg + 0,02
mg","21 tabl.
63 tabl.","Rp
Rp","5909991212902
5909991212919",InPharm Sp. z o.o.,109/15,Gedeon Richter Plc.,Belgia
1848,Kreon 10 000,Pancreatinum,kapsułki dojelitowe,"10 000 j.Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909997212944
5909997212951","PharmaVitae Sp. z o.o. sp.
k.",555/12,Abbott Laboratories GmbH,Węgry
1849,Kreon 10 000,Pancreatinum,kapsułki dojelitowe,"10 000 j.Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909997206776
5909997206783",Tramco Sp. z o.o.,78/12,Abbott Products GmbH,Węgry
1850,Kreon 10 000,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j. Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909997223322
5909997223339",Forfarm Sp. z o.o.,206/13,Abbott Laboratories GmbH,Węgry
"",,,,,,,,,,,
1851,Kreon 10 000,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j.Ph.Eur.
lipazy",50 kaps.,OTC,5909997209968,InPharm Sp. z o.o.,566/12,Abbott Laboratories A.B.E.E.,Grecja
1852,Kreon 10 000,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j.Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909997223377
5909997223384",Avrentim Sp. z o.o.,209/13,Abbott Laboratories GmbH,Węgry
1853,Kreon Travix,Pancreatinum,kapsułki dojelitowe,"10 000 j.Ph.Eur.
lipazy","50 kaps.
20 kaps.","OTC
OTC","5909997198286
5909991272388",InPharm Sp. z o.o.,262/11,Mylan Healthcare GmbH,Węgry
1854,Kreon Travix,Pancreatinum,kapsułki dojelitowe,"10 000 j.Ph.Eur.
lipazy","50 kaps.
20 kaps.","OTC
OTC","5909997206363
5909991292096",Delfarma Sp. z o.o.,55/12,Mylan Healthcare GmbH,Węgry
1855,Kreon Travix,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j. Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909991232054
5909991232061",Delfarma Sp. z o.o.,501/15,Abbott Arzneimittel GmbH,Litwa
1856,Kreon Travix,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j. Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909991246105
5909991246112",IVA PHARM Sp. z o.o.,723/15,Mylan Healthcare GmbH,Litwa
1857,Kreon Travix,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j. Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909991252113
5909991252120",IVA PHARM Sp. z o.o.,803/15,Mylan Healthcare GmbH,Węgry
1858,Kreon Travix,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j. Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5909991263188
5909991263195",Forfarm Sp. z o.o.,105/16,Mylan Healthcare GmbH,Litwa
1859,Kreon Travix,Pancreatinum,"kapsułki dojelitowe,
twarde","10 000 j. Ph.Eur.
lipazy","20 kaps.
50 kaps.","OTC
OTC","5902023773440
5902023773457",Pretium Farm Sp. z o.o.,393/15,Abbott Arzneimittel GmbH,Węgry
1860,Lacipil,Lacidipinum,tabletki powlekane,2 mg,28 tabl.,Rp,5909997206561,ICHEM Sp. z o.o.,72/12,Boehringer Ingelheim Limited,"Wielka
Brytania"
1861,Lacipil,Lacidipinum,tabletki powlekane,4 mg,28 tabl.,Rp,5909997206554,ICHEM Sp. z o.o.,71/12,Boehringer Ingelheim Limited,"Wielka
Brytania"
1862,Lactulose-MIP,Lactulosum,syrop,"9,75 g/15 ml",1 butelka 500 ml,OTC,5909997227481,InPharm Sp. z o.o.,455/13,MIP Pharma GmbH,Rumunia
1863,Lactulose-MIP,Lactulosum,syrop,"9,75 g/15 ml","1 butelka 100 ml
1 butelka 200 ml
1 butelka 500 ml
1 butelka 1000 ml","OTC
OTC
OTC
OTC","5909991197476
5909991197490
5909991197469
5909991197483",Delfarma Sp. z o.o.,341/14,MIP Pharma GmbH,Rumunia
1864,Lactulose-MIP,Lactulosum,syrop,"9,75 g/15 ml","1 butelka 1000 ml
1 butelka 500 ml
1 butelka 200 ml
1 butelka 100 ml","OTC
OTC
OTC
OTC","5909991203818
5909991203801
5909991203795
5909991203788",Forfarm Sp. z o.o.,410/14,MIP Pharma GmbH,Rumunia
1865,Lactulose-MIP,Lactulosum,syrop,"9,75 g/15 ml",1 butelka 500 ml,OTC,5902023772887,Pretium Farm Sp. z o.o.,406/14,MIP Pharma GmbH,Rumunia
"",,,,,,,,,,,
1866,Lactulose-MIP,Lactulosum,syrop,"9,75 g/15 ml",1 butelka 500 ml,OTC,5909991206338,"PharmaVitae Sp. z o.o. sp.
k.",91/15,MIP Pharma GmbH,Rumunia
1867,Lamisilatt,"Terbinafini
hydrochloridum","aerozol na skórę,
roztwór",10 mg/g,"1 butelka 15 ml
1 butelka 30 ml","OTC
OTC","5909997077277
5909997077284",Delfarma Sp. z o.o.,235/10,"Novartis Consumer Health
UK Ltd.","Wielka
Brytania"
1868,Lamisilatt,"Terbinafini
hydrochloridum","aerozol na skórę,
roztwór",10 mg/g,1 butelka 15 ml,OTC,5909997198132,InPharm Sp. z o.o.,206/11,"Novartis Consumer Health
UK Ltd.","Wielka
Brytania"
1869,Lamisilatt,"Terbinafini
hydrochloridum",krem,10 mg/g,1 tuba 15 g,OTC,5909997014135,InPharm Sp. z o.o.,231/09,Novartis (Hellas) A.E.B.E.,Grecja
1870,Lamisilatt,"Terbinafini
hydrochloridum",krem,10 mg/g,1 tuba 15 g,OTC,5909997229430,"PharmaVitae Sp. z o.o. sp.
k.",52/14,Novartis (Hellas) A.E.B.E.,Grecja
1871,Lamisilatt,"Terbinafini
hydrochloridum",krem,10 mg/g,1 tuba 15 g,OTC,5909997224596,"MB Pharma Spółka z o.o.
Spółka Komandytowa",274/13,Novartis (Hellas) A.E.B.E.,Grecja
1872,Lamisilatt,"Terbinafini
hydrochloridum",krem,10 mg/g,1 tuba 15 g,OTC,5902023774133,Pretium Farm Sp. z o.o.,287/15,Novartis (Hellas) A.E.B.E.,Grecja
1873,Lamisilatt,"Terbinafini
hydrochloridum",krem,10 mg/g,1 tuba 15 g,OTC,5909997065663,Delfarma Sp. z o.o.,308/09,Novartis (Hellas) S.A.,Grecja
1874,Lamisilatt Dermgel,Terbinafinum,żel,10 mg/g,1 tuba 15 g,OTC,5909997201474,InPharm Sp. z o.o.,432/11,Novartis (Hellas) SA,Grecja
1875,Latalux,Latanoprostum,"krople do oczu, roztwór","50
mikrogramów/ml","1 butelka 2,5 ml
3 butelki 2,5 ml
6 butelek 2,5 ml","Rp
Rp
Rp","5909991259372
5909991259389
5909991259396",Delfarma Sp. z o.o.,61/16,"PharmaSwiss Česká
republika s.r.o.",Litwa
1876,"Laticort 0,1%",Hydrocortisoni butyras,krem,1 mg/g,1 tuba 15 g,Rp,5909991256333,Delfarma Sp. z o.o.,850/15,"PharmaSwiss Česká
republika s.r.o.",Węgry
1877,"Laticort 0,1%",Hydrocortisoni butyras,krem,1 mg/g,1 tuba 15 g,Rp,5909991265908,InPharm Sp. z o.o.,136/16,"PharmaSwiss Česká
republika s.r.o.",Węgry
1878,"Laticort 0,1%",Hydrocortisoni butyras,maść,1 mg/g,1 tuba 15 g,Rp,5909991231323,InPharm Sp. z o.o.,476/15,"PharmaSwiss Česka
republika s.r.o.",Bułgaria
1879,"Laticort 0,1%",Hydrocortisoni butyras,maść,1 mg/g,1 tuba 15 g,Rp,5909991217839,Delfarma Sp. z o.o.,192/15,"PharmaSwiss Česká
republika s.r.o.",Bułgaria
1880,"Laticort 0,1%",Hydrocortisoni butyras,maść,1 mg/g,1 tuba 15 g,Rp,5909991255015,Forfarm Sp. z o.o.,834/15,"PharmaSwiss Česka
republika s.r.o.",Bułgaria
1881,"Laticort 0,1%",Hydrocortisoni butyras,maść,1 mg/g,1 tuba 15 g,Rp,5909991256364,Delfarma Sp. z o.o.,851/15,"PharmaSwiss Česká
republika s.r.o.",Węgry
"",,,,,,,,,,,
1882,"Laticort 0,1%",Hydrocortisoni butyras,maść,1 mg/g,1 tuba 15 g,Rp,5909991257040,Delfarma Sp. z o.o.,33/16,"PharmaSwiss Česká
republika s.r.o.",Litwa
1883,"Laticort 0,1%",Hydrocortisoni butyras,maść,1 mg/g,1 tuba 15 g,Rp,5909991258658,InPharm Sp. z o.o.,52/16,"PharmaSwiss Česká
republika s.r.o.",Węgry
1884,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,10 mg,"28 tabl.
30 tabl.
56 tabl.","Rp
Rp
Rp","5909991195632
5909991195649
5909991195656",Forfarm Sp. z o.o.,328/14,Actavis Gropu PTC ehf.,Niemcy
1885,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,10 mg,"30 tabl.
60 tabl.","Rp
Rp","5902023773174
5902023773181",Pretium Farm Sp. z o.o.,100/15,Aurobindo Pharma B.V.,Holandia
1886,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,10 mg,"28 tabl.
30 tabl.
56 tabl.","Rp
Rp
Rp","5909991228903
5909991228910
5909991228927",Delfarma Sp. z o.o.,445/15,Aurobindo Pharma B.V.,Holandia
1887,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,10 mg,30 tabl.,Rp,5909991231026,InPharm Sp. z o.o.,472/15,Aurobindo Pharma B.V.,Holandia
1888,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,20 mg,"28 tabl.
30 tabl.
56 tabl.","Rp
Rp
Rp","5909991195670
5909991195687
5909991195663",Forfarm Sp. z o.o.,329/14,Actavis Group PTC ehf,Niemcy
1889,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,20 mg,30 tabl.,Rp,5909991232436,InPharm Sp. z o.o.,517/15,Aurobindo Phama B.V.,Holandia
1890,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,20 mg,"30 tabl.
60 tabl.","Rp
Rp","5902023773198
5902023773204",Pretium Farm Sp. z o.o.,87/15,Aurobindo Pharma B.V.,Holandia
1891,Lecalpin,"Lercanidipini
hydrochloridum",tabletki powlekane,20 mg,"28 tabl.
30 tabl.
56 tabl.","Rp
Rp
Rp","5909991229054
5909991229061
5909991229078",Delfarma Sp. z o.o.,432/15,Aurobindo Pharma B.V.,Holandia
1892,Legalon 140,"Silybi mariani fructus
extractum siccum",kapsułki twarde,140 mg,"20 kaps.
100 kaps.","OTC
OTC","5909991225414
5909991225421",Delfarma Sp. z o.o.,291/15,Meda Pharma Hungary Kft,Węgry
1893,Legalon 140,"Silybi mariani fructus
extractum siccum",kapsułki twarde,140 mg,"20 kaps.
100 kaps.","OTC
OTC","5909991253325
5909991253332",InPharm Sp. z o.o.,817/15,Meda Pharma Hungary Kft,Węgry
1894,Lekoklar forte,Clarithromycinum,tabletki powlekane,500 mg,14 tabl.,Rp,5909991282776,Delfarma Sp. z o.o.,334/16,Sandoz Limited,"Wielka
Brytania"
1895,Lercan,"Lercanidipini
hydrochloridum",tabletki powlekane,10 mg,"25 tabl.
28 tabl.
50 tabl.
56 tabl.","Rp
Rp
Rp
Rp","5909991282394
5909991282400
5909991282417
5909991282424",Delfarma Sp. z o.o.,331/16,Recordati Pharma GmbH,Niemcy
"",,,,,,,,,,,
1896,Lercan,"Lercanidipini
hydrochloridum",tabletki powlekane,10 mg,"14 tabl.
25 tabl.
28 tabl.
50 tabl.
56 tabl.
98 tabl.
100 tabl.","Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991301071
5909991301088
5909991301095
5909991301101
5909991304638
5909991304645
5909991304652",InPharm Sp. z o.o.,442/16,Recordati Pharma GmbH,Niemcy
1897,Lercan,"Lercanidipini
hydrochloridum",tabletki powlekane,20 mg,"25 tabl.
28 tabl.
50 tabl.
56 tabl.","Rp
Rp
Rp
Rp","5909991284275
5909991284282
5909991284299
5909991284305",Delfarma Sp. z o.o.,347/16,Recordati Pharma GmbH,Niemcy
1898,Lercan,"Lercanidipini
hydrochloridum",tabletki powlekane,20 mg,"25 tabl.
28 tabl.
50 tabl.
56 tabl.
100 szt.","Rp
Rp
Rp
Rp
Rp","5909991304522
5909991304539
5909991304546
5909991304553
5909991300203",InPharm Sp. z o.o.,438/16,Recordati Pharma GmbH,Niemcy
1899,Lerivon,"Mianserini
hydrochloridum",tabletki powlekane,10 mg,30 tabl.,Rp,5909997225425,InPharm Sp. z o.o.,334/13,N.V. Organon,Norwegia
1900,Lerivon,"Mianserini
hydrochloridum",tabletki powlekane,30 mg,30 tabl.,Rp,5909997226132,InPharm Sp. z o.o.,357/13,N.V. Organon,Norwegia
1901,Lerivon,"Mianserini
hydrochloridum",tabletki powlekane,60 mg,30 tabl.,Rp,5909997217147,Forfarm Sp. z o.o.,793/12,N.V. Organon,Belgia
1902,Lerivon,"Mianserini
hydrochloridum",tabletki powlekane,60 mg,30 tabl.,Rp,5909997226224,InPharm Sp. z o.o.,370/13,N.V. Organon,Norwegia
1903,Lescol,Fluvastatinum,kapsułki twarde,20 mg,28 kaps.,Rp,5909997211121,Delfarma Sp. z o.o.,377/12,Novartis Pharma GmbH,Rumunia
1904,Lescol XL,Fluvastatinum,"tabletki o przedłużonym
uwalnianiu",80 mg,28 tabl.,Rp,5909997220673,Delfarma Sp. z o.o.,25/13,Novartis Farma GmbH,Austria
1905,Lescol XL,Fluvastatinum,"tabletki o przedłużonym
uwalnianiu",80 mg,28 tabl.,Rp,5909997221663,Avrentim Sp. z o.o.,68/13,Novartis s.r.o.,Czechy
1906,Lesine,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,03 mg","21 tabl.
63 tabl.","Rp
Rp","5909991242725
5909991242732",InPharm Sp. z o.o.,698/15,Teva Nederland B.V.,Holandia
1907,Lesine,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,03 mg","21 tabl.
63 tabl.","Rp
Rp","5909991236014
5909991236021",Delfarma Sp. z o.o.,577/15,Teva Nederland B.V.,Holandia
1908,Lesine,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,03 mg","21 tabl.
63 tabl.","Rp
Rp","5909991266967
5909991266974",Forfarm Sp. z o.o.,161/16,Teva Nederland BV,Holandia
"",,,,,,,,,,,
1909,Lesine,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,03 mg","21 tabl.
63 tabl.","Rp
Rp","5909991284190
5909991284206","PharmaVitae Sp. z o.o. sp.
k.",337/16,Teva Nederland BV,Holandia
1910,Lesine,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,03 mg","21 tabl.
63 tabl.","Rp
Rp","5909991277338
5909991277345","Laboratorium Galenowe
Olsztyn Sp. z o.o.",280/16,Teva Nederland BV,Holandia
1911,Lesine,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,03 mg","21 tabl.
63 tabl.","Rp
Rp","5909991246808
5909991246815",Delfarma Sp. z o.o.,735/15,Teva Pharma Belgium S.A.,Belgia
1912,Lesinelle,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","21 tabl.
63 tabl.","Rp
Rp","5909991275358
5909991275365",InPharm Sp. z o.o.,261/16,Teva Denmark A/S,Dania
1913,Lesinelle,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","21 tabl.
63 tabl.","Rp
Rp","5909991240080
5909991240097",Delfarma Sp. z o.o.,645/15,Teva Pharma Belgium N.V.,Belgia
1914,Lesinelle,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","21 tabl.
63 tabl.","Rp
Rp","5909991261764
5909991261771",Forfarm Sp. z o.o.,88/16,Teva Pharma Belgium S.A.,Belgia
1915,Lesinelle,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","21 tabl.
63 tabl.","Rp
Rp","5909991272869
5909991272876","Laboratorium Galenowe
Olsztyn Sp. z o.o.",215/16,Teva Pharma Belgium S.A.,Belgia
1916,Lesiplus,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","28 tabl.
84 tabl.","Rp
Rp","5909991228828
5909991228835",InPharm Sp. z o.o.,400/15,Teva Nederland B.V.,Holandia
1917,Lesiplus,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","28 tabl.
84 tabl.
168 tabl.
364 tabl.","Rp
Rp
Rp
Rp","5909991241445
5909991241452
5909991241469
5909991241476",Delfarma Sp. z o.o.,680/15,Teva Nederland B.V.,Holandia
1918,Lesiplus,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","28 tabl.
84 tabl.
168 tabl.
364 tabl.","Rp
Rp
Rp
Rp","5909991265939
5909991265946
5909991265953
5909991265960",Forfarm Sp. z o.o.,141/16,Teva Nederland B.V.,Holandia
1919,Lesiplus,"Drospirenonum +
Ethinylestradiolum",tabletki powlekane,"3 mg + 0,02 mg","28 tabl.
84 tabl.
168 tabl.
364 tabl.","Rp
Rp
Rp
Rp","5909991241483
5909991241490
5909991241506
5909991241513",Delfarma Sp. z o.o.,681/15,Teva Pharma Belgium S.A.,Belgia
1920,Leukeran,Chlorambucilum,tabletki powlekane,2 mg,25 tabl.,Rp,5909991199616,Delfarma Sp. z o.o.,357/14,"Aspen Pharma Trading
Limited",Holandia
1921,Levopront,Levodropropizinum,syrop,60 mg/10 ml,"1 butelka 120 ml
1 butelka 200 ml","OTC
OTC","5909991204860
5909991204877",InPharm Sp. z o.o.,15/15,Dompe Farmaceutici S.p.A.,Czechy
1922,Levopront,Levodropropizinum,syrop,60 mg/10 ml,"1 butelka 120 ml
1 butelka 200 ml","OTC
OTC","5909997228785
5909997228792",Delfarma Sp. z o.o.,540/13,Dompé Farmaceutici S.p.A.,Czechy
"",,,,,,,,,,,
1923,Lexapro,Escitalopramum,tabletki powlekane,10 mg,"14 tabl.
28 tabl.","Rp
Rp","5909991306304
5909991306311",InPharm Sp. z o.o.,470/16,H. Lundbeck A/S,Czechy
1924,Lexapro,Escitalopramum,tabletki powlekane,10 mg,"14 tabl.
28 tabl.","Rp
Rp","5902023770500
5902023770517",Pretium Farm Sp. z o.o.,666/12,Lundbeck A/S,Czechy
1925,Lexapro,Escitalopramum,tabletki powlekane,10 mg,"14 tabl.
28 tabl.","Rp
Rp","5909997216652
5909997216669",Forfarm Sp. z o.o.,769/12,Lundbeck A/S,Czechy
1926,Lexapro,Escitalopramum,tabletki powlekane,10 mg,"14 tabl.
28 tabl.","Rp
Rp","5909997219561
5909997219578","PharmaVitae Sp. z o.o. sp.
k.",823/12,Lundbeck A/S,Czechy
1927,Lexotan,Bromazepamum,tabletki,3 mg,30 tabl.,Rp,5909997224480,Forfarm Sp. z o.o.,248/13,N.V. Roche S.A.,Belgia
